Record Date,Receivable Type Description,Receivable Type ID,Funding Type Description,Funding Type ID,Beginning Fiscal Year Balance Amount,Beginning Fiscal Year Balance Count,New Receivables Amount,New Receivables Count,Accruals Amount,Collections on Receivables Amount,Collections on Receivables by Agency Amount,Collections on Receivables by Third Party Amount,Collections on Receivables by Asset Sales Amount,Collections on Receivables by TOP and Cross-Servicing Amount,Collections on Receivables by Sales After Foreclosure Amount,Collections on Receivables by DOJ Amount,Collections on Receivables Other Amount,Adjustments Total Amount,Adjustments Total Count,Reclassified/Adjusted Amount,Adjustments Due to Sale of Assets Amount,Consolidations Amount,Foreclosure Adjustments Amount,Written Off Debts Reinstated for Collection Amount,Written Off Total Amount,Written Off Total Count,Currently Not Collectible Amount,Currently Not Collectible Count,Written Off and Closed Out Amount,Written Off and Closed Out Count,Ending Balance Amount,Ending Balance Count,Foreign Sovereign Government Ending Amount,Foreign Sovereign Government Ending Count,State and Local Government Ending Amount,State and Local Government Ending Count,Rescheduled Delinquent Debt Ending Amount,Rescheduled Delinquent Debt Ending Count,Rescheduled Non-Delinquent Debt Ending Amount,Rescheduled Non-Delinquent Debt Ending Count,Interest and Late Charge Ending Amount,A-129 Currently Not Collectible Exclusions Ending Amount,A-129 Currently Not Collectible Exclusions Ending Count,Delinquent Debt 1-30 Days Amount,Delinquent Debt 1-30 Days Count,Delinquent Debt 31-60 Days Amount,Delinquent Debt 31-60 Days Count,Delinquent Debt 61-90 Days Amount,Delinquent Debt 61-90 Days Count,Delinquent Debt 91-120 Days Amount,Delinquent Debt 91-120 Days Count,Delinquent Debt 121-150 Days Amount,Delinquent Debt 121-150 Days Count,Delinquent Debt 151-180 Days Amount,Delinquent Debt 151-180 Days Count,Delinquent Debt 181-365 Days Amount,Delinquent Debt 181-365 Days Count,Delinquent Debt 1-2 Years Amount,Delinquent Debt 1-2 Years Count,Delinquent Debt 2-6 Years Amount,Delinquent Debt 2-6 Years Count,Delinquent Debt 6-10 Years Amount,Delinquent Debt 6-10 Years Count,Delinquent Debt Over 10 Years Amount,Delinquent Debt Over 10 Years Count,Delinquent Debt by Age Total Amount,Delinquent Debt by Age Total Count,Delinquent Debt Commercial Amount,Delinquent Debt Commercial Count,Delinquent Debt Consumer Amount,Delinquent Debt Consumer Count,Delinquent Debt Foreign Sovereign Government Amount,Delinquent Debt Foreign Sovereign Government Count,Delinquent Debt State Local Government Amount,Delinquent Debt State Local Government Count,Delinquent Debt by Category Total Amount,Delinquent Debt by Category Total Count,Credit Bureau Reporting Commercial Amount,Credit Bureau Reporting Commercial Count,Credit Bureau Reporting Consumer Amount,Credit Bureau Reporting Consumer Count,Credit Bureau Reporting Total Amount,Credit Bureau Reporting Total Count,Delinquent Debt 1-120 Days in Bankruptcy Amount,Delinquent Debt 1-120 Days in Bankruptcy Count,Delinquent Debt 1-120 Days in Forbearance Amount,Delinquent Debt 1-120 Days in Forbearance Count,Delinquent Debt 1-120 Days in Foreclosure Amount,Delinquent Debt 1-120 Days in Foreclosure Count,Delinquent Debt 1-120 Days at Private Collection Agencies Amount,Delinquent Debt 1-120 Days at Private Collection Agencies Count,Delinquent Debt 1-120 Days in Litigation Amount,Delinquent Debt 1-120 Days in Litigation Count,Delinquent Debt 1-120 Days in Internal Offset Amount,Delinquent Debt 1-120 Days in Internal Offset Count,Delinquent Debt 1-120 Days in Wage Garnishment Amount,Delinquent Debt 1-120 Days in Wage Garnishment Count,Delinquent Debt 1-120 Days by Cross-Servicing Amount,Delinquent Debt 1-120 Days by Cross-Servicing Count,Delinquent Debt 1-120 Days by TOP Amount,Delinquent Debt 1-120 Days by TOP Count,Delinquent Debt 1-120 Days at Agency Amount,Delinquent Debt 1-120 Days at Agency Count,Delinquent Debt 1-120 Days Other Amount,Delinquent Debt 1-120 Days Other Count,Delinquent Debt 1-120 Days Total Amount,Delinquent Debt 1-120 Days Total Count,TOP Eligible Delinquent Debt Over 120 Days Amount,TOP Eligible Delinquent Debt Over 120 Days Count,TOP Eligible Currently Not Collectible Amount,TOP Eligible Currently Not Collectible Count,TOP Eligible Over 120 Days and CNC Total Amount,TOP Eligible Over 120 Days and CNC Total Count,TOP Ineligible Bankruptcy Amount,TOP Ineligible Bankruptcy Count,TOP Ineligible Forbearance Amount,TOP Ineligible Forbearance Count,TOP Ineligible Foreclosure Amount,TOP Ineligible Foreclosure Count,TOP Ineligible Other Amount,TOP Ineligible Other Count,TOP Eligible Balance Amount,TOP Eligible Balance Count,TOP Exceptions Foreign Sovereign Amount,TOP Exceptions Foreign Sovereign Count,TOP Exceptions Litigation Amount,TOP Exceptions Litigation Count,TOP Exceptions Other Amount,TOP Exceptions Other Count,TOP Exceptions Agency Referral Amount,TOP Exceptions Agency Referral Count,TOP Exceptions Direct Referral Amount,TOP Exceptions Direct Referral Count,TOP Exceptions Cross-Servicing Referral Amount,TOP Exceptions Cross-Servicing Referral Count,TOP Referral Balance Amount,TOP Referral Balance Count,Cross-Servicing Eligible Delinquent Debt Over 180 Days Amount,Cross-Servicing Eligible Delinquent Debt Over 180 Days Count,Cross-Servicing Eligible Currently Not Collectible Amount,Cross-Servicing Eligible Currently Not Collectible Count,Cross-Servicing Eligible Over 180 Days and CNC Total Amount,Cross-Servicing Eligible Over 180 Days and CNC Total Count,Cross-Servicing Ineligible Bankruptcy Amount,Cross-Servicing Ineligible Bankruptcy Count,Cross-Servicing Ineligible Forbearance Amount,Cross-Servicing Ineligible Forbearance Count,Cross-Servicing Ineligible Foreclosure Amount,Cross-Servicing Ineligible Foreclosure Count,Cross-Servicing Ineligible Other Amount,Cross-Servicing Ineligible Other Count,Cross-Servicing Eligible Balance Amount,Cross-Servicing Eligible Balance Count,Cross-Servicing Exceptions Foreign Sovereign Amount,Cross-Servicing Exceptions Foreign Sovereign Count,Cross-Servicing Exceptions Litigation Amount,Cross-Servicing Exceptions Litigation Count,Cross-Servicing Exceptions Private Collection Agencies Amount,Cross-Servicing Exceptions Private Collection Agencies Count,Cross-Servicing Exceptions Internal Offset Amount,Cross-Servicing Exceptions Internal Offset Count,Cross-Servicing Exceptions Exempted by Treasury Amount,Cross-Servicing Exceptions Exempted by Treasury Count,Cross-Servicing Exceptions Returned Amount,Cross-Servicing Exceptions Returned Count,Cross-Servicing Exceptions Other Amount,Cross-Servicing Exceptions Other Count,Cross-Servicing Debt Required for Referral Amount,Cross-Servicing Debt Required for Referral Count,Cross-Servicing Debt Referred Amount,Cross-Servicing Debt Referred Count,Cross-Servicing Referral Balance Amount,Cross-Servicing Referral Balance Count,Collected Delinquent Debt by Private Collection Agencies Amount,Collected Delinquent Debt by Private Collection Agencies Count,Collected Delinquent Debt by Litigation Amount,Collected Delinquent Debt by Litigation Count,Collected Delinquent Debt by Internal Offset Amount,Collected Delinquent Debt by Internal Offset Count,Collected Delinquent Debt by Third Party Amount,Collected Delinquent Debt by Third Party Count,Collected Delinquent Debt by Asset Sales Amount,Collected Delinquent Debt by Asset Sales Count,Collected Delinquent Debt by Wage Garnishment Amount,Collected Delinquent Debt by Wage Garnishment Count,Collected Delinquent Debt by Cross-Servicing Amount,Collected Delinquent Debt by Cross-Servicing Count,Collected Delinquent Debt by TOP Amount,Collected Delinquent Debt by TOP Count,Collected Delinquent Debt by Agency Amount,Collected Delinquent Debt by Agency Count,Collected Delinquent Debt by Other Amount,Collected Delinquent Debt by Other Count,Collected Delinquent Debt Total Amount,Collected Delinquent Debt Total Count,CNC at Private Collection Agencies Amount,CNC at Private Collection Agencies Count,CNC for Cross-Servicing Amount,CNC for Cross-Servicing Count,CNC for TOP Amount,CNC for TOP Count,CNC Other Amount,CNC Other Count,CNC Total Amount,CNC Total Count,CNC Closed Out During Fiscal Year Amount,CNC Closed Out During Fiscal Year Count,Closed Out Previous Calendar Year Amount,Closed Out Previous Calendar Year Count,Reported to IRS 1099C Amount,Reported to IRS 1099C Count,Not Required for IRS 1099C Amount,Not Required for IRS 1099C Count,Not Reported to IRS 1099C Amount,Not Reported to IRS 1099C Count,Source Line Number,Fiscal Year,Fiscal Quarter Number,Calendar Year,Calendar Quarter Number,Calendar Month Number,Calendar Day Number
2024-03-31,Administrative Receivables,A,CFO,03,132285011571,46079176,153394359667,52600091,1182901487,-144142714014,-139762150087,-1872362173,-232163308,-344299200,-42981537,-75021929,-1813735780,-9775297080,-6081378,-10846090994,231901865,-1662518,-32123516,872678083,-4615070546,-1346864,-4133297857,-571629,-481772689,-775235,128329191085,39753502,339024585,2469,4955194000,6099,1071659071,17178,6232341950,25860,2282591191,0,0,2065245560,3144174,1237905435,1980246,824033571,1169079,987072893,1056209,700831592,1029861,638127002,875847,2738377373,4705443,2761490279,8347643,3982159958,3491088,1927651195,2476069,3264246803,1498748,21127141661,29774407,7645430683,2284274,13048009022,27485614,224756926,1997,208945030,2522,21127141661,29774407,1606645299,18208,930081703,221036,2536727002,239244,75578538,3788,1126855915,869614,62884435,344,168891,1,56667829,1207,104684130,28858,2788726,210,292326595,96647,83378184,143445,3288398701,6146870,136795790,43044,5114257459,7349708,16012884202,22424699,36210236739,4174006,52223120941,26598705,-2406932832,-73141,-2697614622,-918417,-375518951,-1575,-21475458596,-3647526,25267595940,21958046,-126488901,-1768,-1326742552,-21326,-7302865746,-13756129,16511498741,8178823,-4069058870,-3596919,-8302115820,-2149773,4140324051,2432131,14673925608,20518991,36210236739,4174006,50884162347,24692997,-2395225248,-71438,-2442535109,-728211,-426583559,-1850,-20963757797,-3617860,24656060634,20273638,-100206357,-1651,-1308534203,-21146,-1558816,-28,-238568968,-136308,-4318573875,-1345982,-4741179714,-177970,-2604408377,-608778,11343030324,17981775,-9076107842,-2129046,2266922482,15852729,2686,10,65286352,7912,1260473328,2081264,10598323,4345,232163876,12,1181082,8188,182294164,532894,259835835,320502,2545931409,2770602,75210441,3181,4632977496,5728910,5005030,366,8231508409,1168238,3573183992,650824,24767350662,2338873,36210236739,4174006,1731476852,135593,1560369465,415865,-1136967653,-131128,-7256922,-10992,416144890,278623,2,2024,2,2024,1,03,31
2024-03-31,Direct Loans,D,Non-CFO,02,22154700403,627,1091778804,33,587646029,-1418598690,-1418593197,0,0,-5493,0,0,0,-115401147,-3,-115420619,0,0,0,19472,-56385,-1,0,0,-56385,-1,22300069014,616,4317675061,236,0,0,121992334,22,633070436,11,2668147047,0,0,1154254,6,6752623,12,3355185,6,469364,5,4041775,2,10,1,9112429,9,226511945,14,213953851,40,267398597,12,3008854492,71,3741604525,178,458406059,57,0,0,3283198466,121,0,0,3741604525,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9225819,25,2505607,4,11731426,29,3729873099,149,270126033,131,3999999132,280,0,0,-227535678,-30,0,0,-224202460,-70,3548260994,180,-3280692859,-117,0,0,-222673221,-4,44894914,59,-44894914,-59,0,0,0,0,3725831314,146,270126033,131,3995957347,277,0,0,-223493893,-27,0,0,-224202460,-70,3548260994,180,-3280692859,-117,0,0,0,0,0,0,0,0,0,0,-222673221,-4,44894914,59,-44894914,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715,2,0,0,182528,1,0,0,185243,3,0,0,44894914,59,0,0,225231119,72,270126033,131,0,0,44186919,3,-44186919,-3,0,0,0,0,3,2024,2,2024,1,03,31
2024-03-31,Direct Loans,D,CFO,03,1972282285599,227139730,106052231307,17433916,43973202040,-51567330551,-20357667951,-31033480530,0,-76369679,0,-20006258,-79806133,-21275740708,648174272,-504792031,1201465,-27158636694,-631004,6387117556,-61402707718,-65456821,-33699294880,-220334,-27703412838,-65236487,1988061939969,225078030,456916519,111,25186431823,10411,1761347360,21952,63182380822,34145,117485496846,0,0,6612986526,9767609,3831109761,25518489,6318793494,4531885,2847221158,64942,1954872983,17444,858776330,7501,1323620865,18662,2700124317,88425,21043394120,4101051,48537865792,8261848,27363360631,4328635,123392125977,56706491,23011828370,143522,100337815814,56562941,42481793,28,0,0,123392125977,56706491,283644735,16370,100048586392,56555359,100332231127,56571729,57940902,348918,6763965,1531,5128282,121,0,0,251485113,965,604512,88,151,14,1338660,36,87699982,13349,15109040102,95165,4104915102,39422914,19610110939,39882925,103782015038,16823566,66855253797,2333939,170637268835,19157505,-2657230106,-232694,-2743274653,-5840,-595333576,-9384,-18784166428,-1770008,145857264072,17139579,-52846007,-115,-1232662839,-10754,-812066507,-53410,143759688719,17075300,-117197280902,-16352287,-23508162851,-128289,3054244966,594724,100968365725,16798621,66855253797,2333939,167823619522,19132560,-2656198810,-232542,-2740161247,-5053,-591370802,-9332,-15985844079,-1759404,145850044584,17126229,-49434009,-94,-1232662839,-10754,0,0,-2945683,-132,-93419446430,-16349615,-23249113,-348,-27536715045,-635069,23585591465,130217,-23585558774,-130204,32691,13,0,0,19037908,8441,789585,456,3205601781,32645399,2306299,1,0,0,53240406,121257,23068521,32560,1331345939,930469,0,0,4635390439,33738583,0,0,23502418639,126150,26509203541,576842,16820246888,1630542,66855253797,2333939,847425416,86791,93874394147,19940808,-50246636037,-697565,-438504,-2544,43627319606,19240699,4,2024,2,2024,1,03,31
2024-03-31,Defaulted Guaranteed Loans,F,Non-CFO,02,3494937018,1037,102677942,34,145636325,-484933138,-484836378,-96760,0,0,0,0,0,42507726,1,0,0,0,0,42507726,-117252015,-96,-86373605,-47,-30878410,-49,3183573858,948,180907649,21,0,0,29063257,7,19405439,3,52917838,0,0,12692021,9,2500068,2,2432541,3,3387585,5,913695,2,1172328,7,3553108,12,154251816,31,1306707208,147,188849711,134,468557636,469,2145017717,821,1996503122,802,0,0,148514595,19,0,0,2145017717,821,0,0,0,0,0,0,0,0,0,0,0,0,103496,1,0,0,0,0,0,0,0,0,0,0,20873093,17,35625,1,21012215,19,2124005502,802,336478852,221,2460484354,1023,0,0,-185329423,-44,0,0,-336478852,-221,1938676079,758,-148478970,-18,0,0,-1790197109,-740,0,0,0,0,0,0,0,0,2121919479,793,336478852,221,2458398331,1014,0,0,-184749823,-43,0,0,-336478852,-221,1937169656,750,-148414436,-16,0,0,0,0,0,0,0,0,0,0,-1788755220,-734,0,0,0,0,0,0,0,0,0,0,0,0,96760,10,0,0,0,0,0,0,0,0,867410116,193,0,0,867506876,203,0,0,0,0,0,0,336478852,221,336478852,221,0,0,0,0,0,0,0,0,0,0,5,2024,2,2024,1,03,31
2024-03-31,Defaulted Guaranteed Loans,F,CFO,03,146992375724,18788843,12119868089,419392,4472061880,-3980866256,-3171152859,-741482660,0,-64061584,0,-4163626,-5527,-1373034762,1851575,-957972794,-7126419,-444858218,764724,36157945,-3810130117,-392730,-2385629819,-44084,-1424500298,-348646,154420274558,15849051,79673670,4,0,0,284777040,3637,234775904,2444,37979161547,0,0,57948400,273844,158319911,651945,682213838,242266,37291287,3725,371605998,6993,682600553,66364,895005342,43525,1355341884,89654,8473766622,901516,7088584634,810928,25810336270,3618529,45613014739,6709289,3578704021,286054,42034310718,6423235,0,0,0,0,45613014739,6709289,255159643,917,42016123559,6422032,42271283202,6422949,702105,1037,317639,33,155555,2,0,0,4449122,9,0,0,131,8,258332,5,9627440,292,102887789,148099,851840082,1022617,935773436,1171780,44677241303,5537509,23408129095,592675,68085370398,6130184,-986102303,-32369,-64057798,-103,-218395176,-968,-7603087884,-685501,59213727237,5411243,-2220,-2,-828195029,-20031,-29735348694,-2183672,28650181294,3207538,-21256913315,-3134244,-7392677841,-73283,590138,11,43623034752,5464152,23408129095,592675,67031163847,6056827,-984195907,-32332,-63055361,-97,-218395176,-968,-6852168667,-616150,58913348736,5407280,-2220,-2,-729899722,-18878,0,0,0,0,-39833154012,-5245764,-10154982282,-59693,-740473114,-7095,7454837386,75848,-7450808235,-75673,4029151,175,715,1,2397183,8440,1609248,6839,46183496,8257,0,0,197979,8,54684754,57241,4792911,4238,96170449,13053,0,0,206036735,98077,0,0,7418603228,74080,55609806,6473,15633914061,512122,23408129095,592675,245810189,22974,3850154091,402558,-388821992,-22281,-67370,-1467,3461264729,378810,6,2024,2,2024,1,03,31
2023-12-31,Administrative Receivables,A,Non-CFO,02,21120979172,328415,14123344351,103434,64901006,-17762285625,-17753883465,-144495,0,-4320442,0,-3490213,-447010,443124434,4211,435362487,25873,0,0,7736074,-219488364,-18708,-195452895,-16148,-24035469,-2560,17770574974,319153,2852,27,947194576,322,443313,67,2235083,79,114438623,0,0,1054712987,6364,194114850,4775,476029114,6977,30455706,3448,97242800,3774,163860712,4279,2516005183,19688,2080197910,17369,614638935,15870,30369076,492,2751000,205,7260378273,83241,3259953303,17522,3958249178,65410,40903927,266,1271865,43,7260378273,83241,17854662,1080,267661385,26646,285516047,27726,29189,5,2883595,192,0,0,0,0,529852095,185,712080,156,0,0,1234036,527,10,3,1216786588,18611,205714,100,1755312657,21564,5505065616,61677,16298885811,71712,21803951427,133389,-1017418935,-946,-712117357,-7823,0,0,-110915571,-1942,19963499564,122678,-34298067,-210,-9463789611,-3476,-5916601615,-12520,4548810271,106472,-1382243025,-950,-3147964513,-90484,18602733,15038,5243962104,53624,16298885811,71712,21542847915,125336,-1017418935,-922,-705927839,-7529,0,0,-82960286,-343,19736540855,116542,-30930781,-159,-8999868154,-3195,0,0,-14212238,-2662,0,0,-1077297956,-2215,-6252890569,-8301,3361341157,100010,-3316802028,-91825,44539129,8185,0,0,34839304,233,6458540,20716,0,0,0,0,0,0,4121880,5729,241228,329,190903766,22021,332706,136,236897424,49164,0,0,3049738185,77856,999857812,2533,9152096000,21170,16298885811,71712,197676441,788,193084119,29992,-67983071,-3989,-1024666,-25955,124076382,48,1,2024,1,2023,4,12,31
2023-12-31,Administrative Receivables,A,CFO,03,132285011571,46079176,81469161372,28010361,642279073,-73508981546,-71796049548,-933668762,-8921203,-135730015,-21125382,-26710568,-586776068,-19930290286,-3028048,-20339275824,8918789,-503872,-18181108,418751729,-3064408555,-1117560,-2823376005,-412853,-241032550,-704707,117892771629,49077740,490831382,3402,4548986500,4836,988739488,16393,5994096546,23715,2079514834,0,0,2663532630,3371803,1338125447,1701626,1109842022,1314466,1243502660,1191644,701294109,1042270,623297720,975541,2336289668,4798953,2891699612,7204313,3790705969,3830301,1917820301,2405779,3224587583,1466393,21840697721,29303089,7619631456,2263057,13792522477,27035281,264631074,3091,163912714,1660,21840697721,29303089,1808883390,15987,1013639283,247381,2822522673,263368,58421221,3230,1427262182,1194337,79205877,382,473061,5,28872020,1514,116881306,33538,3188170,251,71714221,21132,89783898,552584,4284094467,6122998,381400276,48086,6355002759,7579539,15485694962,21723550,37312895536,4209001,52798590498,25932551,-2425134760,-72506,-2725452289,-811974,-429235557,-1875,-17802852889,-3626897,29415915003,21419299,-169268415,-2916,-1290665605,-20214,-11380697633,-14771560,16575283350,6624609,-4109852596,-2471454,-8198520043,-1648001,4266910711,2505154,14161103133,19705739,37312895536,4209001,51473998669,23914740,-2411108204,-71597,-2359688928,-647056,-425969775,-1852,-17324091295,-3582171,28953140467,19612064,-139174384,-2803,-1276156192,-19986,-14888670,-138,-283472089,-99388,-4346844603,-1364016,-9022771631,-246184,-2931621329,-14688957,10938211569,3190592,-9047716321,-1690729,1890495248,1499863,2830,9,64224193,4107,297944544,1030997,4372778,2012,8919005,1,650476,4485,79802938,194542,50658979,98744,1322586816,1491541,31364107,912,1860526666,2827350,375886,66,8560959312,1180614,3694442602,655848,25609461426,2398587,37312895536,4209001,397060531,30327,1544538073,423723,-1098500654,-130415,-19089743,-11794,426947676,281812,2,2024,1,2023,4,12,31
2023-12-31,Direct Loans,D,Non-CFO,02,22154700403,627,405815345,14,228417831,-712056552,-712053774,0,0,-2778,0,0,0,-2450039,2,-2454976,0,0,0,4937,-41349,-1,0,0,-41349,-1,22074385639,566,4593085567,239,0,0,121907308,22,638976273,13,2590579186,0,0,653311,15,1375051,5,26064,2,2543343,4,1242556,4,7582993,5,4510726,7,224232510,30,191471537,23,260033612,12,2975244221,71,3668915924,178,422267512,58,0,0,3246648412,120,0,0,3668915924,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4584474,25,13294,1,4597769,26,3664318155,152,304243096,131,3968561251,283,0,0,-196038475,-31,0,0,-258316807,-70,3514205969,182,-3246635118,-119,0,0,-222673221,-4,44897630,59,0,0,-44897630,-59,0,0,3655492606,143,304243096,131,3959735702,274,0,0,-194411336,-26,0,0,-258316807,-70,3507007559,178,-3239436708,-115,0,0,0,0,0,0,0,0,0,0,-222673221,-4,44897630,59,-44897630,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2778,2,0,0,182528,1,0,0,185306,3,0,0,44897630,59,0,0,1028659,2,304243096,131,258358156,71,44186919,3,-44186919,-3,0,0,0,0,3,2024,1,2023,4,12,31
2023-12-31,Direct Loans,D,CFO,03,1972282285599,227139730,38460915484,6671572,20890907736,-25156144174,-8914549547,-16197547112,0,-25879340,-5836802,-11731445,-599928,-17671674782,353650949,-2460848206,0,-16438622828,-1300648,1229096900,-38402200467,-31383129,-24767185817,-148227,-13635014650,-31234902,1950404089396,226017502,539275869,114,18499762394,10273,1791887752,22705,62525544365,33900,111641818083,0,0,6750019896,6885607,1285532214,3004877,10897392748,31060611,2852176672,22265,1174012666,9154,531725613,5714,4511971947,107981,2504430643,76510,25917527112,5037066,45516940159,8056652,25524516351,4152197,127466246021,58418634,24441831845,199034,102982834634,58219573,41579542,27,0,0,127466246021,58418634,302548294,15545,102594570354,58209644,102897118648,58225189,78964367,376028,6814252,1645,5621846,128,0,0,228186484,832,111175,15,2370,27,85324,31,24787124,5510,15613810722,107062,5840162239,40482263,21785121530,40973360,105681124491,17445274,25406120740,1698888,131087245231,19144162,-2664012114,-241420,-2018031262,-6560,-369537118,-6217,-19931120924,-1768196,106104543813,17121769,-49516520,-101,-1056185130,-10122,-2962615003,-130781,102036227160,16980765,-91903387035,-16233418,-6731111288,-68472,3401728837,678875,103975386212,17430406,25406120740,1698888,129381506952,19129294,-2662883487,-241274,-2014436912,-5701,-406037534,-6612,-18196331813,-1758107,106101817206,17117600,-47816267,-90,-1054345630,-10120,0,0,-2165080,-80,-94150300615,-16882889,-2083829612,-15582,-1955927625,-138405,6807432377,70434,-6807426864,-70431,5513,3,0,0,11317339,4292,484443,394,1578276185,15908783,3619001,23981,0,0,21036624,67892,4782593,12417,646359263,550412,0,0,2265875448,16568171,33411,5,10864113816,66366,517818415,11936,15999413163,1603512,25406120740,1698888,459827315,47199,11590266531,2210065,-114164435,-3963,-295652,-1358,11475806444,2204744,4,2024,1,2023,4,12,31
2023-12-31,Defaulted Guaranteed Loans,F,Non-CFO,02,3494937018,1037,54279844,44,73367262,-234593713,-234585905,-7808,0,0,0,0,0,8993346,-1,0,0,0,0,8993346,-28781269,-43,-20774514,-19,-8006755,-24,3368202488,1009,189797874,23,0,0,29063257,7,28479480,4,47904093,0,0,3815235,12,1158173,5,2038344,6,16539171,5,761165,2,557537,3,11684230,17,202099488,40,1329270532,159,198984002,146,474457302,467,2241365179,862,2093355040,843,0,0,148010139,19,0,0,2241365179,862,0,0,0,0,0,0,0,0,0,0,0,0,253778,1,0,0,0,0,0,0,0,0,0,0,23233238,25,63909,2,23550923,28,2217814256,834,375485484,216,2593299740,1050,0,0,-241948130,-59,0,0,-375485484,-216,1975866126,775,-147946230,-17,0,0,-1827919896,-758,0,0,0,0,0,0,0,0,2216495554,829,375485484,216,2591981038,1045,0,0,-241418718,-57,0,0,-375485484,-216,1975076836,772,-147918105,-16,0,0,0,0,0,0,0,0,0,0,-1827158731,-756,0,0,0,0,0,0,0,0,0,0,0,0,7808,6,0,0,0,0,0,0,0,0,728206471,162,0,0,728214279,168,0,0,0,0,0,0,375485484,216,375485484,216,0,0,0,0,0,0,0,0,0,0,5,2024,1,2023,4,12,31
2023-12-31,Defaulted Guaranteed Loans,F,CFO,03,146992375724,18788843,6374999475,231618,2242977158,-1977201101,-1844424643,-89894950,0,-41291737,0,-1587227,-2544,-517707976,1324092,-328228143,0,-205392047,756389,15155825,-2609976933,-146714,-1729091638,-28134,-880885295,-118580,150505466347,20014650,78740045,4,0,0,317110834,3995,198534055,1828,36378566543,0,0,383676562,268407,62783730,111604,1351684284,712652,80819512,3871,137047498,9217,423896482,41349,1148302237,80906,2118962311,178635,12191383030,1297278,8436060334,964150,26427107120,3730230,52761723100,7398299,3370216846,284541,49391506254,7113758,0,0,0,0,52761723100,7398299,236496925,1066,49374026369,7112641,49610523294,7113707,2665224,1039,248558,26,2760,1,0,0,118407454,1330,0,0,0,0,2581723,140,3376039,104,113006267,153795,1670163019,940223,1878964088,1096534,50882759012,6301765,23981319967,595925,74864078979,6897690,-896385976,-31690,-54614982,-92,-222965443,-964,-7386361218,-663460,66303751360,6201484,-11960,-3,-761152034,-19053,-31901967244,-2914916,33640620122,3267512,-21165630717,-3174341,-12473992238,-93140,997167,31,50321815032,6251199,23981319967,595925,74303134999,6847124,-896289503,-31669,-54581118,-89,-224458190,-963,-6894041710,-620332,66233764478,6194071,-2220,-2,-761152034,-19053,0,0,0,0,-46739395181,-6031061,-5517182929,-41416,-685023957,-7082,12531008157,95457,-12527203926,-95282,3804231,175,0,0,876488,3027,787493,3505,28398763,4220,0,0,164443,5,37130455,36443,1960317,2548,50834646,7767,0,0,120152605,57515,0,0,12500533950,93986,358895096,6526,11121890622,495413,23981319967,595925,131558959,12354,1132098622,135276,-153510604,-15930,-1061092,-1003,977526926,118343,6,2024,1,2023,4,12,31
2023-09-30,Administrative Receivables,A,Non-CFO,02,19423946856,224201,60897554481,325072,181177941,-57133211593,-56781370893,-1076610,0,-29517242,0,-320453618,-793230,133007417,-5232,85650633,-172017,0,0,47528801,-2381495930,-33931,-1578171611,-18860,-803324319,-15071,21120979172,328415,31278,36,1125050061,336,10469,39,2950860,112,126947356,0,0,506688259,11000,80202327,7332,187296539,8155,108875491,5089,79388016,4555,1937989304,3416,537775385,23262,2103207119,16575,608475155,14628,30683402,513,932841,132,6181513838,94657,2207616558,14544,3939430140,79919,33665865,124,801275,70,6181513838,94657,644328212,1368,2095540087,27766,2739868299,29134,15368,2,2672119,232,0,0,0,0,648218,5,1082767,144,0,0,418341,252,132,5,577157575,18248,891180,166,883062616,31576,5298451222,63081,15935862102,69581,21234313324,132662,-996629864,-950,-571855036,-8126,0,0,-138247153,-4451,19527581271,119135,-30753465,-101,-9545526274,-3505,-5873103119,-15463,4078198413,100066,-1199067101,-953,-2863368391,-84797,15762921,14316,3281073902,55110,15935862102,69581,19216936004,124691,-996629389,-948,-569895089,-8037,0,0,-132980678,-4275,17517430848,111431,-28332350,-76,-9062127506,-3272,0,0,-13812849,-2708,0,0,-1035600541,-2095,-4307224358,-10441,3070333244,92839,-3062188147,-84365,8145097,8474,0,0,808559594,697,47211081,102097,0,0,0,0,0,0,28192374,34807,850890,1276,2498170660,68345,251422,318,3383236021,207540,0,0,2774137209,12782,925654408,2382,8950024625,10995,15935862102,69581,772696573,11254,89940955,21059,-24824779,-2568,-764513,-18168,64351663,338,1,2023,4,2023,3,09,30
